# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
459		1511		73185		3461
460		1505		73248		3460
461		1505		73334		3461
462		1498		73388		3464
463		1495		73462		3462
464		1488		73529		3463
465		1487		73613		3460
466		1477		73677		3460
467		1469		73746		3456
468		1468		73824		3460
469		1472		73926		3452
470		1473		74006		3457
471		1475		74078		3462
472		1466		74160		3456
473		1452		74232		3460
474		1439		74271		3461
475		1431		74313		3461
476		1418		74341		3463
477		1407		74365		3461
478		1416		74399		3459
479		1413		74434		3463
480		1410		74455		3462
481		1393		74492		3468
482		1386		74512		3465
483		1391		74543		3466
484		1384		74567		3464
485		1382		74593		3459
486		1377		74611		3458
487		1375		74629		3459
488		1379		74656		3459
489		1377		74676		3461
490		1378		74700		3465
491		1377		74727		3465
492		1376		74773		3463
493		1372		74800		3463
494		1373		74820		3464
495		1364		74837		3464
496		1367		74853		3460
497		1367		74875		3460
498		1357		74897		3460
499		1356		74908		3464
500		1356		74923		3462
501		1358		74933		3461
502		1357		74942		3461
503		1356		74950		3460
504		1350		74959		3462
505		1348		74967		3463
506		1352		74976		3464
507		1354		74994		3464
508		1352		75008		3465
509		1354		75023		3465
510		1357		75036		3468
511		1355		75053		3463
512		1354		75065		3461
513		1352		75077		3463
514		1352		75087		3463
515		1347		75099		3464
516		1349		75104		3466
517		1351		75116		3466
518		1349		75127		3467
519		1345		75136		3463
520		1343		75143		3463
521		1345		75155		3462
522		1347		75168		3462
523		1346		75177		3462
524		1337		75187		3465
525		1338		75188		3466
526		1336		75190		3465
527		1338		75195		3465
528		1339		75196		3465
529		1339		75202		3466
530		1343		75213		3465
531		1341		75223		3467
532		1341		75229		3467
533		1339		75234		3466
534		1338		75239		3467
535		1341		75242		3467
536		1341		75255		3466
537		1340		75259		3466
538		1344		75268		3468
539		1343		75277		3466
540		1346		75286		3467
541		1348		75294		3467
542		1345		75302		3466
543		1345		75311		3465
544		1344		75316		3464
545		1345		75320		3463
546		1342		75324		3465
547		1337		75327		3464
548		1341		75336		3464
549		1336		75357		3464
550		1334		75361		3466
551		1333		75366		3464
552		1334		75368		3465
553		1340		75398		3465
554		1335		75410		3465
555		1335		75413		3466
556		1336		75417		3464
557		1336		75424		3464
558		1336		75429		3465
559		1337		75433		3466
560		1335		75443		3468
561		1332		75448		3469
562		1333		75449		3469
563		1333		75450		3469
564		1333		75451		3467
565		1332		75452		3468
566		1332		75454		3468
567		1333		75457		3469
568		1331		75461		3467
569		1331		75463		3467
570		1331		75463		3467
571		1331		75463		3467
572		1331		75464		3469
573		1331		75465		3468
574		1331		75467		3468
575		1331		75468		3468
576		1331		75470		3468
577		1331		75473		3467
578		1331		75473		3467
579		1331		75474		3469
580		1331		75475		3468
581		1331		75477		3467
582		1331		75479		3467
583		1331		75481		3468
584		1331		75483		3468
585		1331		75484		3468
586		1329		75485		3467
587		1329		75485		3467
588		1329		75485		3467
589		1329		75485		3467
590		1328		75486		3467
591		1328		75486		3467
592		1328		75486		3467
593		1328		75486		3467
594		1328		75486		3467
595		1328		75486		3467
596		1662		76002		3461
597		1834		76560		3480
598		1924		77151		3490
599		1908		77685		3478
600		1865		78136		3469
601		1809		78512		3456
602		1789		78869		3452
603		1745		79193		3472
604		1696		79493		3472
605		1661		79747		3456
606		1634		79943		3461
607		1599		80142		3474
608		1592		80338		3468
609		1538		80536		3465
610		1512		80682		3466
611		1486		80811		3479
612		1477		80915		3458
613		1476		81034		3466
614		1466		81167		3473
615		1437		81262		3476
616		1427		81338		3470
617		1423		81414		3470
618		1415		81484		3469
619		1412		81549		3461
620		1406		81611		3469
621		1415		81696		3472
622		1409		81798		3466
623		1400		81878		3470
624		1392		81945		3455
625		1398		82011		3466
626		1392		82085		3466
627		1396		82141		3473
628		1393		82222		3468
629		1397		82294		3468
630		1389		82378		3469
631		1388		82457		3479
632		1391		82546		3484
633		1397		82625		3482
634		1380		82716		3482
635		1362		82784		3485
636		1362		82866		3485
637		1367		82942		3488
638		1357		83023		3477
639		1345		83101		3470
640		1344		83153		3471
641		1327		83210		3477
642		1327		83261		3476
643		1327		83304		3479
644		1322		83353		3480
645		1329		83400		3471
646		1324		83447		3475
647		1310		83481		3469
648		1307		83509		3468
649		1292		83540		3470
650		1291		83566		3475
651		1290		83581		3473
652		1291		83597		3472
653		1291		83624		3466
654		1282		83646		3472
655		1282		83663		3467
656		1286		83682		3467
657		1283		83696		3468
658		1278		83707		3470
659		1276		83720		3468
660		1276		83729		3466
661		1275		83739		3465
662		1274		83750		3465
663		1276		83756		3465
664		1271		83773		3465
665		1264		83786		3467
666		1259		83790		3468
667		1260		83792		3468
668		1259		83795		3468
669		1259		83798		3468
670		1257		83800		3467
671		1257		83802		3467
672		1257		83805		3468
673		1256		83806		3467
674		1258		83810		3468
675		1255		83824		3469
676		1255		83828		3469
677		1256		83833		3472
678		1256		83841		3471
679		1255		83846		3471
680		1255		83853		3470
681		1253		83854		3471
682		1254		83855		3471
683		1253		83856		3471
684		1251		83859		3471
685		1251		83861		3471
686		1250		83862		3471
687		1250		83862		3471
688		1251		83863		3471
689		1250		83864		3471
690		1251		83865		3471
691		1250		83866		3471
692		1251		83867		3471
693		1250		83868		3472
694		1250		83868		3472
695		1250		83868		3472
696		1250		83868		3472
697		1250		83868		3472
698		1250		83868		3472
699		1250		83868		3472
700		1250		83868		3472
701		1250		83868		3472
702		1250		83868		3472
703		1250		83868		3472
704		1566		84311		3487
705		1663		84784		3474
706		1706		85270		3470
707		1721		85739		3474
708		1705		86128		3465
709		1698		86490		3467
710		1680		86834		3483
711		1625		87112		3469
712		1595		87366		3480
713		1558		87589		3463
714		1545		87771		3477
715		1527		87967		3451
716		1509		88164		3458
717		1511		88368		3466
718		1475		88539		3470
719		1459		88678		3466
720		1444		88794		3471
721		1424		88896		3469
722		1426		89021		3478
723		1425		89123		3478
724		1413		89254		3468
725		1403		89360		3468
726		1399		89466		3471
727		1401		89589		3472
728		1408		89700		3472
729		1404		89816		3465
730		1393		89938		3462
731		1398		90064		3461
732		1398		90195		3459
733		1380		90315		3465
734		1368		90408		3474
735		1362		90493		3480
736		1363		90561		3478
737		1341		90641		3478
738		1346		90704		3472
739		1336		90779		3471
740		1337		90879		3473
741		1319		90954		3475
742		1313		91036		3468
743		1309		91106		3464
744		1310		91162		3463
745		1302		91252		3475
746		1308		91321		3465
747		1287		91367		3475
748		1281		91423		3472
749		1275		91455		3478
750		1276		91488		3470
751		1265		91517		3470
752		1256		91545		3470
753		1248		91566		3468
754		1256		91590		3469
755		1254		91618		3469
756		1253		91639		3472
757		1246		91661		3469
758		1247		91685		3469
759		1246		91701		3473
760		1244		91721		3468
761		1239		91735		3468
762		1242		91758		3468
763		1243		91784		3466
764		1240		91803		3468
765		1234		91814		3469
766		1229		91830		3468
767		1230		91835		3467
768		1226		91841		3467
769		1228		91846		3466
770		1218		91852		3466
771		1218		91853		3465
772		1217		91855		3466
773		1219		91864		3463
774		1217		91875		3462
775		1213		91881		3462
776		1211		91882		3462
777		1211		91882		3462
778		1209		91883		3463
779		1209		91883		3463
780		1209		91883		3463
781		1209		91883		3463
782		1209		91883		3463
783		1209		91883		3463
784		1209		91883		3463
785		1209		91883		3463
786		1209		91883		3463
787		1209		91883		3463
788		1209		91883		3463
789		1464		92314		3460
790		1581		92735		3481
791		1654		93176		3475
792		1718		93579		3475
793		1685		93950		3458
794		1613		94255		3460
795		1573		94535		3474
796		1549		94812		3469
797		1541		95066		3474
798		1511		95278		3473
799		1487		95514		3485
800		1466		95692		3476
801		1446		95849		3479
802		1421		95990		3473
803		1402		96149		3473
804		1384		96303		3486
805		1378		96453		3490
806		1364		96555		3488
807		1358		96675		3475
808		1361		96795		3480
809		1351		96912		3472
810		1330		97051		3476
811		1305		97167		3468
812		1302		97280		3477
813		1290		97358		3463
814		1278		97426		3466
815		1270		97487		3466
816		1266		97578		3464
817		1264		97657		3464
818		1265		97736		3472
819		1253		97805		3472
820		1242		97869		3477
821		1233		97906		3477
822		1237		97949		3473
823		1227		98018		3467
824		1213		98055		3474
825		1207		98099		3471
826		1207		98151		3467
827		1202		98177		3475
828		1204		98213		3473
829		1202		98238		3470
830		1200		98270		3473
831		1196		98307		3475
832		1201		98339		3475
833		1201		98381		3472
834		1197		98419		3472
835		1187		98439		3469
836		1183		98466		3472
837		1194		98502		3466
838		1189		98537		3470
839		1195		98561		3475
840		1203		98596		3466
841		1206		98636		3468
842		1199		98680		3472
843		1192		98716		3472
844		1185		98742		3473
845		1175		98779		3472
846		1178		98804		3474
847		1168		98837		3471
848		1168		98855		3471
849		1170		98868		3467
850		1166		98887		3467
851		1162		98902		3469
852		1166		98926		3471
853		1163		98937		3471
854		1163		98948		3469
855		1162		98976		3471
856		1159		98988		3469
857		1156		98999		3469
858		1156		99011		3468
859		1154		99016		3467
860		1152		99024		3468
861		1154		99039		3466
862		1154		99044		3468
863		1154		99053		3469
864		1154		99059		3467
865		1151		99070		3466
866		1151		99072		3466
867		1151		99075		3466
868		1152		99080		3465
869		1149		99087		3463
870		1150		99093		3466
871		1149		99096		3464
872		1148		99099		3466
873		1149		99102		3467
874		1150		99106		3467
875		1148		99109		3465
876		1145		99111		3464
877		1143		99114		3464
878		1143		99116		3464
879		1143		99118		3464
880		1143		99120		3464
881		1143		99122		3464
882		1141		99124		3464
883		1142		99125		3464
884		1141		99126		3464
885		1142		99127		3464
886		1141		99128		3464
887		1142		99131		3465
888		1142		99131		3465
889		1140		99132		3466
890		1140		99132		3466
891		1140		99132		3466
892		1140		99132		3466
893		1140		99132		3466
894		1140		99132		3466
895		1140		99132		3466
896		1140		99132		3466
897		1140		99132		3466
898		1140		99132		3466
899		1140		99132		3466
900		1439		99536		3471
901		1601		100012		3484
902		1679		100506		3483
903		1650		101047		3488
904		1596		101474		3493
905		1563		101809		3504
906		1507		102087		3500
907		1486		102312		3493
908		1440		102563		3487
909		1423		102790		3495
910		1404		102989		3480
911		1383		103206		3491
912		1360		103393		3497
913		1341		103536		3487
914		1318		103666		3485
915		1300		103778		3496
916		1286		103866		3497
917		1285		103967		3486
918		1258		104060		3490
919		1265		104138		3480
920		1260		104212		3490
921		1261		104307		3484
922		1249		104407		3490
923		1248		104505		3484
924		1240		104585		3490
925		1238		104659		3485
926		1239		104743		3485
927		1237		104816		3490
928		1221		104903		3491
929		1216		104972		3496
930		1200		105037		3497
931		1196		105077		3496
932		1180		105107		3488
933		1176		105134		3490
934		1181		105175		3488
935		1180		105210		3490
936		1182		105239		3491
937		1174		105264		3493
938		1172		105288		3486
939		1161		105319		3489
940		1156		105340		3485
941		1159		105358		3485
942		1156		105377		3487
943		1151		105401		3490
944		1149		105421		3488
945		1146		105438		3491
946		1143		105448		3489
947		1143		105464		3492
948		1149		105489		3489
949		1143		105497		3484
950		1143		105502		3485
951		1137		105513		3486
952		1135		105524		3486
953		1136		105532		3485
954		1137		105542		3485
955		1130		105555		3487
956		1130		105558		3487
957		1130		105560		3488
958		1130		105563		3490
959		1131		105571		3491
960		1132		105583		3494
961		1132		105593		3493
962		1133		105603		3488
963		1135		105612		3492
964		1137		105627		3493
965		1134		105643		3495
966		1134		105656		3493
967		1135		105668		3491
968		1134		105678		3490
969		1129		105688		3489
970		1124		105699		3489
971		1124		105703		3487
972		1125		105709		3489
973		1123		105715		3489
974		1123		105718		3489
975		1122		105722		3490
976		1124		105728		3492
977		1123		105731		3492
978		1124		105739		3490
979		1124		105742		3492
980		1120		105748		3491
981		1118		105751		3492
982		1118		105755		3490
983		1118		105756		3491
984		1118		105757		3492
985		1118		105759		3490
986		1118		105760		3490
987		1114		105765		3490
988		1114		105765		3490
989		1114		105765		3490
990		1114		105765		3490
991		1114		105765		3490
992		1114		105765		3490
993		1114		105765		3490
994		1114		105765		3490
995		1114		105765		3490
996		1114		105765		3490
997		1114		105765		3490
998		1115		105766		3490
999		1115		105766		3490
